content,author,label
"Zdaniem 41 proc. Polaków ankietowanych przez Europejski Bank Inwestycyjny, zmiany klimatu i jego skutki mają charakter nieodwracalny, a jego najbardziej niepokojącym przejawem jest „zanieczyszczenie powietrza”.",Janusz Piechociński,Prawda
"Spada liczba kobiet w wieku rozrodczym. W 2017 wskaźnik dzietności wzrósł do 1,45, w 2018 ciut spadł.",Marlena Maląg,Prawda
"Badania PISA pokazują, że prawie 30% 15-latków w PL doświadczyło różnych form przemocy w szkole.",Sylwia Spurek,Prawda
"Będąc w Parlamencie Europejskim, przypomnę, zająłem piąte miejsce wśród wszystkich eurodeputowanych, tych 751, najbardziej zdyscyplinowanych, najbardziej pracujących rzetelnie nie na pokaz, tylko właśnie przez te codzienne żmudne czynności.",Bogdan Zdrojewski,Manipulacja
Dzisiaj Polska ma w Europie jedne z najniższych cen energii.,Mateusz Morawiecki,Manipulacja
Dziś 9 mln osób w Polsce ma więcej niż 60 lat. Według prognoz do 2050 r. liczba ta ma wzrosnąć do blisko 14 mln.,Joanna Borowiak,Prawda
Już dziś na polskich drogach jest ponad 1500 ładowarek dla samochodów elektrycznych z czego ok. 250 szybkich.,Michał Kurtyka,Prawda
"Kiedy my 3 lata temu uruchamialiśmy program rozwoju elektromobilności, było ich milion, dzisiaj jest ich 5 milionów na całym świecie.",Michał Kurtyka,Manipulacja
"Na skutek zabójstwa w rodzinie, pobicia ze skutkiem śmiertelnym oraz w wyniku samobójstw wywołanych przemocą domową ginie w Polsce 400 kobiet.",Barbara Nowacka,Nieweryfikowalne
W Polsce mamy ok. 30 tys. bezdomnych.,Marlena Maląg,Prawda
"Przez wiele lat, gdy rządziła Platforma Obywatelska i PSL, nauczyciele w ogóle nie dostawali żadnych podwyżek, żadnych.",Iwona Michałek,Fałsz
"Dzisiaj blisko połowa Polek i Polaków (i od 30 lat to jest podobne, był większy współczynnik, on spada, ale nieznacznie) oceniają, że stan wojenny też nie doprowadził do tego, że wojska chociażby radzieckie weszły do Polski.",Krzysztof Gawkowski,Prawda
"Deklaracja o niepodnoszeniu podatków, napisana przez Patryka Jakiego, podpisana przez Pana Ozdobę, a później złamana już na pierwszym posiedzeniu Sejmu.",Jakub Kulesza,Prawda
"Więc ja tylko przypomnę, jaki był wzrost cen towarów i usług konsumpcyjnych: 2008 r. – 4,2%, 2009 r. – 3,5%, 2010 r. – 2,6%, 2011 r. – 4,3%, 2012 r. – 3,7%. A za rządów Prawa i Sprawiedliwości spadek cen: w 2016 r. o 0,6%, w 2017 r. wzrost o 2%, w 2018 r. wzrost o 1,6%.",Henryk Kowalczyk,Prawda
"#Mata otworzył dyskusje o odnajdywaniu się młodzieży we współczesnym świecie, który zbudowaliśmy im my, dorośli. A czy dyskusję otworzy też @MZ_GOV_PL? Dramatycznie rośnie liczba prób samobójczych podejmowanych przez młodzież. W 2013 roku mieliśmy 348 takich prób, w 2018 już 746— Anita Kucharska-Dziedzic – posłanka na Sejm RP 💪⚡ (@AnitaKDZG) December 16, 2019",Anita Kucharska-Dziedzic,Prawda
"Dzisiaj pracuje 20% więcej więźniów niż w momencie, kiedy przejmowaliśmy władzę.",Michał Wójcik,Fałsz
Pomiędzy wyborami do PE a krajowymi poparcie Konfederacji wzrosło z 600 tys. wyborców na 1 milion 250 tysięcy.,Krzysztof Bosak,Prawda
"Trzeba jednoznacznie stwierdzić, że liczba wypadków z roku na rok spada, że liczba wypadków z roku na rok maleje. Maleje również liczba rannych.",Rafał Weber,Manipulacja
W Polsce zaufanie do sędziów deklaruje 46 proc. obywateli. To dwukrotnie mniej niż w Wielkiej Brytanii.,Mateusz Morawiecki,Manipulacja
Jaka jest sytuacja? Polacy wydają rocznie średnio 1551 zł na prywatne usługi medyczne i to jest realny problem.,Michał Szczerba,Manipulacja
"Rok do roku zwiększamy sukcesywnie zalesienie Polski. W 2020 r. osiągniemy już 30%. Startując z pułapu mniej niż 20%, teraz będziemy mieli w 2020 r. 30% zalesienia kraju.",Michał Woś,Manipulacja
83% energii generowanej we Francji pochodzi z atomu.,Jadwiga Emilewicz,Fałsz
"Liczbę lekarzy, która w Polsce pracuje, okazuje się, że mamy na średnim europejskim poziomie.",Łukasz Szumowski,Fałsz
"Aktualnie, jeśli chodzi o stosowanie w żywności, dopuszczalnych jest ponad 330 dodatków, które w produktach spożywczych mogą pełnić 27 różnych funkcji technologicznych.",Marek Rutka,Prawda
"Przeciętny konsument, czyli każdy z państwa, spożywa w ciągu roku ok. 2 kg substancji dodatkowych.",Marek Rutka,Prawda
Do listopada zanotowano 1488 przypadków odry wobec 234 przypadków w tym samym czasie 2018 r.,Janusz Piechociński,Prawda
"Polska gospodarka nie tylko rozwija się niezwykle szybko, jesteśmy cały czas liderem w Unii Europejskiej.",Jacek Sasin,Fałsz
"Chiny, Indie to jest 58% (…) Unia Europejska cała jako, że tak powiem, wspólnota emituje 11% (CO2 – przyp. Demagog).",Piotr Zgorzelski,Fałsz
"Prawie połowa Polaków uważa, że ceny alkoholu są niskie.",Janusz Piechociński,Prawda
"Turystyka tworzy 6% PKB. Celem jest dalszy wzrost konkurencyjności oferty turystycznej, dzięki ścisłej współpracy #POT i #PAiH.",Marek Niedużak,Prawda
"W Polsce co roku na nowotwory zapada 164 tys. osób, a umiera ok. 100 tys.",Sylwia Spurek,Prawda
Polska wydaje na ochronę zdrowia prawie najmniej w Europie.,Marcelina Zawisza,Prawda
736 albo 737 etatów na dzisiaj jest nieobsadzonych.,Michał Wójcik,Nieweryfikowalne
"W Krajowym Rejestrze Długów jest 366 tys. polskich emerytek i emerytów. Są zadłużeni na kwotę 5,7 mld zł.",Michał Szczerba,Manipulacja
"W latach 2010– 2018 liczba osób, które odmówiły szczepień profilaktycznych, wzrosła z 3 tys. do 40 tys.",Czesław Hoc,Prawda
W  związkach partnerskich rodzi się 27% dzieci.,Włodzimierz Czarzasty,Prawda
"Były już takie badania, z których wynikało, że ponad 20 proc. Polaków nawet nie wie, że jakiekolwiek podatki płaci.",Artur Dziambor,Prawda
Podkarpacie – w ciągu 5 lat zniknęło w tym regionie aż 1200 łóżek szpitalnych.,Krzysztof Brejza,Prawda
"Dzisiaj, dzięki podpisowi złożonemu przez pana prezydenta na ustawie, minimalna stawka godzinowa to 17 zł, a nie 5 zł, jak jeszcze było 5 lat temu.",Mateusz Morawiecki,Manipulacja
"Rośnie otyłość, w szczególności wśród dzieci. W ciągu tej samej dekady odsetek dzieci, które cierpią na nadwagę, wzrósł o 20%.",Janusz Cieszyński,Prawda
"Polscy sędziowie (a jest ich około 10 tysięcy) rocznie rozpoznają blisko 15 milionów spraw, co oznacza, że przeciętnie na jednego sędziego przypada w skali roku 1500 spraw.",Paweł Kukiz,Prawda
"Według raportu Najwyższej Izby Kontroli w Polsce 470 tys. Polek i Polaków choruje na choroby otępienne, w tym na chorobę Alzheimera.",Michał Szczerba,Manipulacja
"Mamy dramatyczny kryzys demograficzny, mamy dzietność na poziomie 1,43.",Szymon Hołownia,Prawda
"Jeśli spojrzymy na zwykłą grypę, to ona zabija ok. 70-80 osób co roku.",Łukasz Szumowski,Prawda
"Wartość kontraktu na F-35 z Lockheed Martin wynosi 17.7 mld zł. Za sztukę płacimy ponad 550 mln zł. I to bez offsetu, bez infrastruktury. W jednej z ostatnich dużych transakcji (między LM a duńskim rządem) cena za sztukę, po negocjacjach, wyniosła ok. 345 mln zł.",Szymon Hołownia,Manipulacja
W Polsce systematycznie rośnie spożycie cukru – w ciągu ostatniej dekady o 12 kg na głowę Polaka.,Janusz Cieszyński,Prawda
"W analizie, która opisuje walkę z korupcją, z 35. miejsca spadliśmy na 41. Jesteśmy w tym rankingu razem na jednym poziomie z Republiką Zielonego Przylądka, z Cyprem, a Katar nas wyprzedza.",Władysław Kosiniak-Kamysz,Prawda
"Najpierw była konwencja z Kioto, która zobowiązywała nas do ośmioprocentowego ograniczenia (emisji gazów cieplarnianych – przyp. Demagog) – myśmy ograniczyli emisję o 30 procent.",Andrzej Duda,Manipulacja
Według Najwyższej Izby Kontroli nasza administracja jest całkowicie nieprzygotowana do obsługi tak dużego ruchu migracyjnego.,Krzysztof Bosak,Prawda
"Na koniec 2015 r. było w Polsce 3 tys. km dróg. Autostrady, drogi szybkiego ruchu i drogi krajowe, 3 tys. km. Na koniec 2019 r. mamy 4146 km. Państwo przez 8 lat zbudowaliście 2 tys. km dróg. My przez 4 lata zbudowaliśmy ponad 1 tys., przepraszam, 1100 km.",Kazimierz Smoliński,Prawda
"W Polsce żyje 150 tys. osób zarażonych wirusem HCV, które o tym nie wiedza. To jest wirus wywołujący zapalenie wątroby, marskość wątroby, raka wątroby. Kiedyś był nieuleczalny, nie ma na niego szczepionki.",Władysław Kosiniak-Kamysz,Nieweryfikowalne
Przez ostatnie 4 miesiące PiS był 29 razy u Moniki Olejnik.,Krzysztof Bosak,Manipulacja
Andrzej Duda ma na pewno więcej wet niż jego poprzednik wobec swojego obozu politycznego czyli Bronisław Komorowski.,Adam Bielan,Prawda
Jesteśmy pierwszym w Europie odbiorcą gazu LNG ze Stanów Zjednoczonych.,Andrzej Duda,Fałsz
"Problem służby zdrowia (…) to nie tylko drożejące ceny usług i leków. To również 90% szpitali powiatowych, które generują straty na koniec III kwartału. Raport Ogólnopolskiego Związku Pracodawców Szpitali Powiatowych i SGH mówi wyraźnie, że aż 110 na 120 szpitali powiatowych (…) wykazało na koniec III kwartału straty.",Paulina Hennig-Kloska,Prawda
Nowe 500+ według PiS! Badanie na koronawirusa w Wojewódzkim Szpitalu Zakaźnym w Warszawie kosztuje dla osób nieubezpieczonych 500 złotych. Nie stać cię? To chodź po ulicach i zarażaj!,Robert Biedroń,Fałsz
"W zeszłym roku mieliśmy tylko 200 megawatów, w tym roku już 1500 megawatów z energii solarnej.",Andrzej Duda,Prawda
"Nawet Najwyższa Izba Kontroli powiedziała, że polscy pacjenci chorujący na choroby nowotworowe są leczeni w gorszy sposób i mniej efektywnie niż inni Europejczycy.",Małgorzata Kidawa-Błońska,Prawda
Małe i średnie przedsiębiorstwa wytwarzają 50 procent plus PKB polskiego.,Szymon Hołownia,Fałsz
"Sytuacja taka, że np. w Kongresie trwają prace nad ustawą, która ma antypolski charakter, a polska dyplomacja, polski prezydent w tej sprawie milczy, jest to sytuacja zupełnie nieakceptowalna, a tak było w przypadku ustawy 447.",Krzysztof Bosak,Prawda
"17 mln wizyt do lekarzy specjalistów, to puste wizyty.",Łukasz Szumowski,Nieweryfikowalne
Na koniec 2019 roku w kraju mieliśmy ok. 800 domów i klubów seniora.,Marlena Maląg,Nieweryfikowalne
"Konstytucja wspaniale to przewidziała w 127 artykule nie stawiając żadnych wymogów politycznego doświadczenia prezydentowi, a jedynie wsparcie 100 tysięcy obywateli.",Szymon Hołownia,Prawda
Ponad 400 tys. ton śmieci trafiło w ubiegłym roku do Polski.,Władysław Kosiniak-Kamysz,Prawda
"W stosunku do tego, co było wydawane na onkologię, za czasów poprzednich rządów – 7 miliardów, dzisiaj jest 11.",Andrzej Duda,Manipulacja
"PiS obiecało budowę tanich mieszkań na wynajem w ramach ,,Mieszkanie +” – nie zrobiono.",Robert Biedroń,Fałsz
"Od 1 października ubiegłego roku w Polsce na grypę zachorowało 2,5 mln osób, zmarło 28 osób.",Waldemar Kraska,Prawda
Młodzi podejmują niemal trzykrotnie więcej prób samobójczych niż jeszcze sześć lat temu.,Robert Biedroń,Prawda
"W Polsce jest 70+ klastrów energetycznych, robionych przez gminy, uczelnie, powiaty.",Szymon Hołownia,Nieweryfikowalne
"Mamy nawet z lat 90. rozstrzygnięcie Trybunału Konstytucyjnego, który mówi, że życie ludzkie jest od początku i od początku podlega ochronie, ale różne są stopnie intensywności tej ochrony.",Szymon Hołownia,Prawda
"Będę się upominać o leki dla seniorów. Miały być za darmo, a nie są.",Małgorzata Kidawa-Błońska,Fałsz
Przez nowotwory umiera najwięcej Polaków.,Małgorzata Kidawa-Błońska,Fałsz
"Miesiąc temu to chyba jeszcze nawet WHO twierdziło, że poza Azję ten wirus nie wyjdzie.",Kamil Bortniczuk,Fałsz
"Ja nie zmieniałam zdania wobec 500 +, bo od początku mówiliśmy, że jeżeli to ma być program prorodzinny, to te pieniądze powinny być na pierwsze dziecko także. I w tym głosowaniu, wiedząc, że te pieniądze są rodzinom potrzebne, ale nie było ich na pierwsze dziecko, wstrzymałam się. Natomiast w drugiej ustawie, kiedy te pieniądze już szły na pierwsze dziecko, głosowałam za.",Małgorzata Kidawa-Błońska,Prawda
"Milion chorych na raka w Polsce i tylko 1,5 mld zł na leczenie onkologiczne.",Małgorzata Kidawa-Błońska,Manipulacja
"Kiedy rozpoczynaliśmy nasze rządy, opinia (na temat polskiego sądownictwa – przyp. Demagog) była zła, ona była fatalna. Większość ludzi uważało, że sądy są niesprawiedliwe.",Andrzej Duda,Manipulacja
"Mamy jedne z najmniejszych zasobów wody na jednego mieszkańca w Europie. Mniej mają tylko Czechy, Cypr i Malta.",Władysław Kosiniak-Kamysz,Prawda
"Przykład – zamknięcie szkół kiedy było 30 kilka przypadków stwierdzonych koronawirusa w Polsce. We Francji zamknięto szkoły wtedy, kiedy było 2000 stwierdzonych przypadków.",Mariusz Błaszczak,Prawda
"W 2018 Polska przeznaczyła tylko 1,21% PKB na badania i rozwój, gdy w UE wskaźnik ten wynosił średnio 2,07%.",Robert Biedroń,Prawda
W ostatnim tygodniu Niemcy wykonali więcej testów niż Polska od początku epidemii.,Michał Szczerba,Prawda
Wydane zostało 100 mld zł na 500+ i trzynaste emerytury.,Ryszard Petru,Prawda
"Brytyjczycy zakładają, że 60-70% społeczeństwa zarazi się w najbliższych tygodniach tym wirusem. W związku z tym społeczeństwo, naród brytyjski nabędzie tzw. odporność stadną.",Adam Bielan,Prawda
"Pani redaktor, w tej chwili (poniedziałek 23.03 – przyp. Demagog) wykonaliśmy już prawie 20 tys. testów w Polsce.",Waldemar Kraska,Prawda
"Dziś, proszę państwa, udało nam się zgromadzić w polskich rękach większość sektora bankowego.",Andrzej Duda,Prawda
"Importujemy 13,5 mln ton węgla z Rosji.",Robert Biedroń,Prawda
"W Korei powszechne testy pokazały, że zarażonych w grupie wiek. 20-29 jest 29,9%. (…) We Włoszech testy tylko dla osób z objawami i wyszło im 3,7%.",Michał Szczerba,Prawda
Rolnik na zwolnieniu lekarskim otrzymuje wsparcie dopiero po 30 dniach zwolnienia lekarskiego i to jest 10 zł dziennie.,Władysław Kosiniak-Kamysz,Prawda
"Niemal 22 tys. opłacanych z budżetu państwa katechetów zarabia średnio 4960 zł brutto. To prawie 1,5 mld zł rocznie.",Robert Biedroń,Nieweryfikowalne
"W roku 2015, kiedy trwała tamta kampania wyborcza, najniższe wynagrodzenie było 1750 zł, dzisiaj najniższe wynagrodzenie 2600 zł.",Andrzej Duda,Prawda
Ukraina ma dzisiaj dostawy (gazu – przyp.) tylko z Rosji i jest pod względem energetycznym zagrożona.,Andrzej Duda,Fałsz
"Znam dane z gminy Jarosław. Tam dwa tygodnie temu w pierwszej turze było ok 50% frekwencji, teraz było 30% frekwencji.",Władysław Kosiniak-Kamysz,Prawda
Jak się okazało maseczki które nam rozdano w sejmie są przeterminowane.,Małgorzata Prokop-Paczkowska,Fałsz
Piętnaście osób dziennie popełnia (w Polsce – przyp. Demagog) samobójstwo.,Robert Biedroń,Prawda
Polski rząd jako pierwszy w Europie zamknął granice (w odpowiedzi na zagrożenie koronawirusem – przyp. Demagog).,Adam Bielan,Fałsz
"Gdy tylko pojawiła się taka możliwość, Polska przystąpiła do systemu zakupowego materiałów medycznych. Niestety, pierwszy system zakupu został zrealizowany na podstawie wcześniejszych zasad, a do nich nie dołączyliśmy za decyzją poprzedniego rządu.",Piotr Müller,Manipulacja
"Pierwszy raz mamy taką sytuację, że 80% pacjentów (onkologicznych – przyp. Demagog) jest zadowolona z terminów wizyty i mówi, że jest on zaskakująco krótki lub odpowiedni.",Łukasz Szumowski,Prawda
NIK porównała 3 lata przed i 3 lata po wprowadzeniu 29 radarów odcinkowych. Liczba zabitych zmniejszyła się tam z 38 do 11 osób.,Janusz Wojciechowski,Prawda
"Na #Wybory2020 państwo przeznaczyło 319,7 miliona zł.",Michał Szczerba,Prawda
"W Gdańsku mamy najnowocześniejszy tabor tramwajowy w Polsce. (…) U nas mniej więcej połowa składów tramwajowych, nawet więcej, to są najnowsze tramwaje, które odbieraliśmy stopniowo rok i dwa lata temu.",Aleksandra Dulkiewicz,Fałsz
"Uprzejmie informuję, że wczoraj (29.03 – przyp. Demagog) odbyła się druga tura wyborów samorządowych w Bawarii. W Bawarii jest ponad 13 tys. zarażonych. Wybory te odbyły się całkowicie drogą korespondencyjną.",Zdzisław Krasnodębski,Prawda
Same fundacje spółek skarbu państwa przeznaczyły już ponad 80 mln na wsparcie zakupów dla placówek medycznych.,Jacek Sasin,Prawda
"My podpisaliśmy Konwencję Antyprzemocową, ona jest podpisana, niestety nie jest jeszcze ciągle ratyfikowana.",Małgorzata Kidawa-Błońska,Fałsz
"Jesteśmy w zasadzie jedynym państwem na świecie, w którym są zaplanowane wybory, ale te wybory, ze względu na stan epidemii, nie są przesunięte.",Adam Bodnar,Fałsz
"Jak wygląda sytuacja w Czechach, które trzykrotnie mniej mają ludności niż my, są naszymi sąsiadami, mają dwa razy tyle zachorowań.",Zbigniew Girzyński,Manipulacja
Ponad milion osób w Polsce pracuje na samozatrudnieniu.,Robert Biedroń,Prawda
"Kartę do głosowania będzie można dostać od pracownika Poczty Polskiej (…), niekoniecznie osobiście, tak, jak się dostarcza korespondencję.",Jacek Sasin,Fałsz
"W Polsce są 824 domy pomocy społecznej, w 14 faktycznie mamy problem z epidemią.",Piotr Gliński,Prawda
70 miliardów euro długu państwowego jest denominowane w walutach obcych.,Mateusz Morawiecki,Fałsz
"1/3 powierzchni kraju to są lasy (…). I zdecydowana z tych 9 (mln – przyp. Demagog) hektarów, ponad 7,5 to są lasy państwowe w Polsce.",Michał Woś,Prawda
